11080	42	2825
11080	42	30581
11080	42	31325
11080	42	3812
11080	42	4110
11080	42	4297
11080	42	481
11080	42	5054
11080	42	5404
11080	42	620
11080	42	6325
11080	42	6674
11080	42	7217
11080	42	9061
11080	77	15069
11080	185	18624
11080	282	1891
11080	282	26631
11080	375	648
11080	379	119
11080	379	12013
11080	379	14938
11080	379	180
11080	379	18624
11080	412	15443
11080	435	21186
11080	435	522
11080	435	9629
11080	486	180
11081	267	4810
11081	267	9504
11081	435	2129
11082	88	11085
11082	107	27741
11082	190	820
11082	240	3764
11082	245	298
11082	435	773
11083	93	17501
11083	435	8474
11084	311	3928
11084	343	10278
11084	356	181
11085	343	820
11086	234	23576
11086	240	3764
11086	245	298
11086	435	773
11087	168	820
11087	322	204
11087	382	3480
11088	119	11089
11088	240	3764
11088	529	5023
11089	81	4207
11089	88	22874
11089	107	130
11089	107	1879
11089	107	3288
11089	107	4059
11089	190	820
11089	195	820
11089	240	3764
11089	245	204
11089	259	407
11089	348	1610
11089	391	10156
11089	391	15477
11089	435	773
11089	446	14797
11089	516	9061
11089	529	5023
1109	322	2290
1109	346	2290
1109	435	341
11090	107	130
11090	107	17221
11090	125	9608
11090	190	820
11090	234	1012
11090	234	14314
11090	240	9581
11090	245	298
11090	318	1996
11090	435	773
11090	458	21286
11090	466	29948
11090	536	1037
11090	536	11931
11090	536	1413
11090	536	6304
11090	536	6492
11091	395	25524
11091	395	29023
11091	395	3304
11092	343	820
11092	343	93
11093	107	130
11093	107	1879
11093	107	3288
11093	190	820
11093	195	820
11093	234	6492
11093	240	9581
11093	245	298
11093	273	1561
11093	435	773
11093	458	20193
11093	473	1561
11094	240	3764
11094	435	773
11095	550	611
11096	107	11678
11096	107	130
11096	107	14102
11096	107	1879
11096	107	19279
11096	190	820
11096	240	3764
11096	245	204
11096	349	10848
11096	361	16682
11096	361	2807
11096	435	773
11098	190	820
11098	195	820
11098	234	11157
11098	240	3764
11098	245	298
11098	385	16887
11098	391	20312
11098	435	773
11098	458	178
11098	536	1978
11098	536	20918
11099	107	130
11099	107	13665
11099	107	23073
11099	107	3288
11099	190	820
11099	240	3764
11099	245	298
11099	348	862
11099	374	11100
11099	391	10899
11099	391	532
11099	435	773
11099	458	3599
111	168	820
111	322	298
111	435	5453
1110	107	130
1110	190	820
1110	240	3764
1110	245	298
1110	435	773
1110	516	8361
11100	322	298
11100	343	3181
11100	356	11099
11100	361	12
11101	435	773
11102	240	9581
11102	435	773
11102	458	3304
11103	107	21119
11103	107	9265
11103	186	298
11103	190	820
11103	234	26839
11103	234	30216
11103	240	3764
11103	245	298
11103	259	116
11103	435	773
11103	473	116
11103	516	116
11103	544	1947
11103	554	16725
11104	343	461
11105	93	29382
11107	240	9581
11107	435	773
11108	107	130
11108	107	3288
11108	190	820
11108	240	9581
11108	245	298
11108	259	116
11108	391	631
11108	435	773
11108	473	597
11109	168	820
11109	263	17819
11109	322	298
11109	382	1098
11109	482	11338
11110	48	31299
11110	379	1690
11110	504	1690
11111	30	10242
11111	107	130
11111	107	3288
11111	190	515
11111	190	820
11111	195	820
11111	240	3764
11111	245	679
11111	318	18255
11111	386	515
11111	391	30861
11111	435	773
11111	473	31322
11112	34	855
11112	93	21659
11112	93	538
11112	93	9054
11112	93	9553
11112	395	14637
11112	450	3413
11113	93	1830
11113	93	1835
11114	107	14102
11114	107	9167
11114	240	9581
11114	245	1046
11114	435	773
11115	240	3764
11115	245	298
11115	273	4743
11115	435	773
11116	34	19726
11116	117	8478
11116	243	6906
11116	488	29713
11116	490	8476
11117	30	6346
11117	88	25965
11117	107	23112
11117	190	820
11117	195	820
11117	234	2578
11117	240	3764
11117	385	2598
11117	385	854
11117	435	773
11117	458	3599
11117	473	4528
11118	240	9581
11118	435	773
1112	88	12688
1112	107	14102
1112	107	1872
1112	107	1879
1112	107	9167
1112	170	2678
1112	190	820
1112	195	820
1112	209	19580
1112	234	1288
1112	234	2923
1112	240	3764
1112	245	298
1112	361	2807
1112	361	31
1112	386	820
1112	391	2807
1112	391	31
1112	391	3766
1112	397	21881
1112	435	773
1112	516	512
1112	530	1089
11120	134	4006
11120	169	9555
11120	240	9581
11120	435	773
11120	447	68
11120	516	740
11120	530	72
11121	343	820
11122	243	429
11122	543	72
11124	243	2475
11125	240	3764
11125	435	773
11125	458	10683
11126	234	7444
11126	240	9581
11126	435	773
11128	190	820
11128	240	3764
11128	245	298
11128	435	773
11129	88	17945
11129	107	1872
11129	107	5168
11129	107	9167
11129	190	820
11129	195	820
11129	240	3764
11129	245	298
11129	435	773
11129	458	3623
11129	473	10643
1113	379	204
1113	435	4481
11130	64	2038
11130	168	820
11130	322	298
11130	343	820
11130	492	1774
11131	89	10886
11131	89	20255
11131	89	3908
11131	435	3318
11132	119	2747
11132	233	3446
11132	240	3764
11132	435	3442
11135	88	17112
11135	107	130
11135	107	3288
11135	190	820
11135	195	820
11135	234	6492
11135	240	9581
11135	245	298
11135	391	3330
11135	435	773
11135	458	5814
11135	466	29948
11135	473	6568
11135	530	7858
11136	107	130
11136	107	5168
11136	107	9167
11136	190	820
11136	240	3764
11136	245	298
11136	385	9318
11136	435	773
11136	458	178
11137	107	130
11137	107	3288
11137	107	4059
11137	240	9581
11137	245	298
11137	435	773
11138	93	2706
11138	93	454
11138	412	11139
11139	435	16901
1114	42	12203
1114	42	12807
1114	42	13151
1114	42	13575
1114	42	17033
1114	42	19759
1114	42	2104
1114	42	27702
1114	42	31313
1114	42	31317
1114	42	31325
1114	42	4297
1114	42	620
1114	96	11023
1114	282	15676
1114	379	298
1114	435	28995
1114	486	12087
1114	504	12087
11140	190	820
11140	234	1945
11140	234	5668
11140	240	3764
11140	245	298
11140	435	773
11140	458	5658
11140	536	21257
11141	543	1248
11143	30	9329
11143	107	1872
11143	144	15068
11143	190	820
11143	240	9581
11143	245	298
11143	391	3525
11143	391	688
11143	435	773
11143	446	27167
11143	458	468
11145	30	9329
11145	107	1872
11145	144	14950
11145	190	820
11145	195	820
11145	240	3764
11145	244	28394
11145	245	298
11145	348	865
11145	349	28394
11145	361	177
11145	386	820
11145	435	773
11145	473	7319
11145	516	1561
11145	530	6138
11146	107	1872
11146	190	820
11146	195	820
11146	240	9581
11146	245	298
11146	386	820
11146	435	773
11146	458	21352
11147	30	9329
11147	88	4146
11147	107	16888
11147	107	1872
11147	107	19129
11147	107	5168
11147	107	9167
11147	170	7003
11147	190	820
11147	195	820
11147	240	3764
11147	245	298
11147	386	820
11147	435	773
11147	458	3026
11147	473	83
11147	516	1774
11148	107	130
11148	107	17221
11148	107	18589
11148	107	1872
11148	107	5168
11148	190	820
11148	195	820
11148	240	3764
11148	245	298
11148	272	6396
11148	348	3054
11148	386	820
11148	391	3525
11148	435	773
11148	473	7319
11148	498	7004
11148	516	17231
11148	530	15152
11148	530	249
11149	107	18589
11149	107	1872
11149	125	9608
11149	190	820
11149	195	820
11149	240	3764
11149	245	298
11149	337	2364
11149	386	820
11149	435	773
11149	458	17422
11149	516	116
1115	107	3288
1115	107	4059
1115	240	9581
1115	245	298
1115	435	773
1115	458	23795
1115	473	3434
1115	516	116
11150	88	11151
11150	107	11155
11150	107	130
11150	190	820
11150	240	3764
11150	245	298
11150	435	773
11150	458	6639
11150	473	1774
11150	516	4528
11152	322	298
11152	343	820
11152	356	11150
11152	361	18336
11153	107	23993
11153	190	820
11153	197	19326
11153	234	1413
11153	240	3764
11153	245	298
11153	385	854
11153	385	9318
11153	391	2115
11153	435	773
11153	516	8743
11153	536	1945
11154	107	11155
11154	107	9397
11154	190	820
11154	195	820
11154	240	3764
11154	245	204
11154	435	773
11155	85	11160
11155	435	847
11156	336	0
11156	343	820
11157	243	4880
11157	283	820
11157	379	298
11157	385	19084
11157	504	3778
11158	30	6346
11158	107	11155
11158	107	130
11158	107	23112
11158	107	2455
11158	107	7769
11158	107	7778
11158	190	820
11158	195	820
11158	240	3764
11158	385	2592
11158	385	2598
11158	391	10213
11158	391	2882
11158	391	893
11158	435	773
11158	458	15984
11159	107	11155
11159	107	13665
11159	107	1879
11159	107	2455
11159	190	820
11159	234	4880
11159	240	3764
11159	245	298
11159	385	9318
11159	435	773
11159	446	3778
11159	473	604
11159	516	2823
11159	536	4880
1116	34	502
1116	450	502
11160	45	11155
11160	75	7106
11160	93	108
11160	133	25035
11160	435	10311
11160	543	108
11161	322	7448
11161	435	3050
11162	107	5808
11162	190	528
11162	240	3764
11162	245	1593
11162	391	532
11162	435	773
11163	107	5246
11163	190	820
11163	195	820
11163	240	3764
11163	245	298
11163	391	837
11163	435	773
11163	458	265
11164	190	820
11164	195	820
11164	240	3764
11164	245	401
11164	435	773
11164	458	1260
11165	117	11167
11166	379	57
11167	107	18908
11167	190	820
11167	195	820
11167	240	3764
11167	245	298
11167	435	773
11167	458	15335
11167	516	27167
11167	543	11165
11168	379	298
11169	240	3764
11169	435	773
1117	93	5405
1117	93	87
1117	435	20086
11170	343	461
11170	343	93
11170	395	14932
11170	395	25969
11170	395	27956
11171	42	3003
11171	250	2962
11171	282	14440
11171	282	1891
11171	379	508
11171	504	2939
11171	504	508
11173	343	820
11173	358	12032
11173	358	2882
11173	358	335
11174	10	22466
11174	240	3764
11174	435	773
11174	536	6492
11175	302	1920
11175	343	820
11176	435	5242
11176	543	27406
11177	240	9581
11177	435	773
11177	458	10246
11178	93	9640
11179	93	6065
11179	267	26468
11179	267	708
1118	83	4528
1118	103	7591
1118	217	1046
1118	217	11380
1118	217	11419
1118	217	11686
1118	217	118
1118	217	1201
1118	217	1202
1118	217	1278
1118	217	13064
1118	217	14686
1118	217	14687
1118	217	14688
1118	217	14689
1118	217	1593
1118	217	1660
1118	217	1690
1118	217	17085
1118	217	180
1118	217	1806
1118	217	18582
1118	217	204
1118	217	2290
1118	217	2377
1118	217	2580
1118	217	2811
1118	217	29071
1118	217	2940
1118	217	308
1118	217	314
1118	217	373
1118	217	401
1118	217	4178
1118	217	4650
1118	217	508
1118	217	5139
1118	217	5478
1118	217	5528
1118	217	57
1118	217	5885
1118	217	6335
1118	217	6505
1118	217	6778
1118	217	679
1118	217	6840
1118	217	7017
1118	217	7445
1118	217	7447
1118	217	7448
1118	217	7517
1118	217	767
1118	217	800
1118	217	8039
1118	217	817
1118	217	9409
1118	242	28292
1118	242	820
1118	243	14684
1118	250	13064
1118	250	14687
1118	250	14688
1118	250	14689
1118	250	5478
1118	250	7447
1118	282	1891
1118	282	26631
1118	283	28292
1118	283	820
1118	375	384
1118	377	2071
1118	377	2322
1118	385	15046
1118	385	16955
1118	385	28956
1118	385	30821
1118	385	3262
1118	385	8652
1118	412	384
1118	412	4188
1118	435	6
1118	543	14684
11180	107	13665
11180	107	1879
11180	134	4006
11180	240	3764
11180	435	773
11180	530	6065
11181	51	1049
11181	190	127
11181	224	30975
11181	240	3764
11181	268	6065
11182	107	130
11182	107	13665
11182	107	5246
11182	134	4006
11182	190	2871
11182	240	3764
11182	245	1046
11182	391	532
11182	435	773
11182	473	19810
11182	530	6065
11183	15	4222
11184	93	1418
11186	435	16901
11186	435	847
11187	93	29630
11188	117	14692
11189	322	298
11189	343	820
11189	358	3879
11189	391	3879
11189	435	15317
11189	435	341
11189	453	9168
1119	107	130
1119	107	4059
1119	240	3764
1119	435	773
1119	473	171
11190	322	204
11190	343	820
11190	435	341
11191	322	298
11191	343	820
11191	346	1114
11191	379	298
11191	435	1027
11191	453	1114
11191	504	1114
11192	88	3830
11192	107	130
11192	107	2455
11192	107	4059
11192	190	820
11192	195	820
11192	234	5561
11192	245	204
11192	391	26691
11192	391	4135
11192	391	837
11192	435	773
11192	536	5561
11193	343	461
11194	379	1698
11194	435	417
11195	190	820
11195	234	14314
11195	240	9581
11195	245	298
11195	435	773
11195	458	17657
11195	459	2914
11195	473	17
11196	343	820
11196	361	16942
11197	93	2583
11198	240	3764
11198	435	773
11199	240	3764
11199	245	1806
11199	435	773
11199	473	3133
1120	118	1728
1120	435	847
11200	234	2922
11200	240	3764
11200	245	298
11200	435	773
11200	458	265
11200	473	116
11200	516	885
11200	536	1288
11200	536	14105
11201	435	1295
11202	240	3764
11202	435	773
11203	93	11601
11204	435	773
11205	379	298
11205	453	10572
11205	544	7964
11207	107	130
11207	107	23112
11207	107	9265
11207	190	820
11207	195	3181
11207	234	5668
11207	240	9581
11207	245	298
11207	386	3181
11207	391	465
11207	435	773
11207	458	3557
11207	473	116
11208	392	2269
11209	107	130
11209	240	9581
11209	435	773
11209	458	7747
11209	473	481
1121	107	1872
1121	190	820
1121	195	820
1121	240	9581
1121	245	298
1121	386	820
1121	435	773
1121	458	8175
1121	473	17
1121	516	1561
11210	93	335
11211	147	27010
11211	147	2982
11211	251	27010
11211	322	298
11211	382	9733
11212	46	23030
11212	379	298
11212	435	59
11212	435	851
11212	453	597
11212	467	1341
11212	467	2178
11213	251	22613
11213	343	820
11213	431	11212
11213	507	29543
11214	93	588
11214	543	8474
11215	88	17702
11215	240	9581
11215	435	773
11216	107	14648
11216	144	15068
11216	190	820
11216	240	3764
11216	245	298
11216	259	481
11216	435	773
11216	473	15639
11216	516	116
11217	196	12763
11217	240	9581
11217	244	11779
11217	395	17453
11217	413	11779
11217	498	12762
11218	107	3288
11218	190	820
11218	240	3764
11218	245	298
11218	435	773
11218	458	4086
11218	473	5267
11219	168	77
11219	168	820
11219	168	93
11219	322	508
11219	358	10135
11219	358	2459
11219	435	688
1122	302	14278
1122	343	820
1122	346	204
11220	107	9265
11220	190	820
11220	234	6492
11220	240	3764
11220	245	298
11220	435	773
11220	459	7198
11220	536	1945
11221	379	298
11222	379	298
11223	379	298
11223	435	28995
11224	379	298
11224	504	292
11225	22	24117
11225	88	7843
11225	107	14851
11225	190	820
11225	240	9581
11225	245	298
11225	435	773
11225	448	14851
11225	552	2111
11226	117	7592
11226	328	7592
11226	543	7344
11227	93	7840
11228	30	14075
11228	107	130
11228	190	820
11228	240	9581
11228	245	204
11228	245	298
11228	259	13161
11228	386	820
11228	435	773
11228	466	30389
11229	190	5028
11229	240	3764
11229	245	1690
11229	435	773
11229	530	6065
1123	229	5062
1123	243	5062
11230	336	1399
11230	361	3440
11230	435	23889
11231	88	3763
11231	107	5246
11231	190	820
11231	195	820
11231	240	3764
11231	435	773
11231	473	2823
11232	168	820
11233	93	1932
11234	240	9581
11234	435	773
11235	78	10131
11235	168	820
11235	263	21444
11235	263	26042
11235	322	298
11235	382	1098
11235	435	688
11235	492	6382
11236	107	11678
11236	107	11950
11236	107	1879
11236	107	3923
11236	190	515
11236	190	820
11236	190	93
11236	195	515
11236	240	3764
11236	245	298
11236	245	57
11236	245	800
11236	259	10672
11236	259	116
11236	259	24766
11236	259	2791
11236	259	407
11236	259	4172
11236	259	4886
11236	259	512
11236	259	720
11236	279	1724
11236	337	1376
11236	337	19870
11236	337	20786
11236	337	23413
11236	337	2364
11236	337	24392
11236	337	27762
11236	337	27800
11236	337	31315
11236	337	7848
11236	361	350
11236	386	515
11236	386	93
11236	391	3329
11236	391	9705
11236	435	773
11236	516	512
11237	88	11240
11237	190	515
11237	240	3764
11237	245	57
11237	435	773
11238	107	6536
11238	240	3764
11238	435	773
11238	458	265
1124	168	77
1124	322	1698
1124	322	204
1124	343	16883
1124	382	1098
11240	343	11891
11240	343	515
11240	343	93
11241	379	679
11241	435	24163
11242	379	298
11242	544	7964
11244	379	298
11244	453	481
11245	327	6533
11247	379	298
11249	86	3108
11249	282	14440
11249	282	1891
11249	283	515
11249	379	57
11249	543	57
1125	186	1690
1125	190	5028
1125	203	16529
1125	240	3764
1125	245	1690
1125	435	773
1125	475	10376
1125	475	20987
1125	475	30905
1125	544	16605
11250	240	9581
11250	435	773
11251	81	1815
11251	107	23112
11251	190	515
11251	240	3764
11251	245	57
11251	385	9318
11251	435	773
11251	458	13631
11251	458	2184
11251	473	512
11251	516	512
11252	222	12013
11252	222	4812
11252	379	12013
11252	379	4812
11253	107	7769
11253	190	820
11253	195	820
11253	240	3764
11253	245	1806
11253	245	401
11253	272	25000
11253	348	423
11253	435	773
11253	458	265
11253	491	423
11254	343	820
11254	346	298
11255	107	130
11255	107	1879
11255	190	820
11255	195	820
11255	240	9581
11255	245	204
11255	391	31
11255	435	773
11255	458	1516
11257	51	9039
11257	107	16727
11257	197	15907
11257	197	21609
11257	197	23920
11257	239	16882
11257	240	3764
11257	244	1587
11257	273	27578
11257	323	744
11257	413	11779
11257	473	17365
11258	358	11159
1126	343	461
1126	395	15370
1126	395	7307
11261	30	8814
11261	88	8209
11261	107	130
11261	107	3288
11261	107	4059
11261	190	3181
11261	190	820
11261	240	9581
11261	245	298
11261	361	20608
11261	386	820
11261	435	773
11261	458	30383
11261	466	29948
11262	240	3764
11263	375	1151
11263	435	15128
11264	93	12629
11264	169	561
11264	322	298
11265	107	130
11265	107	14648
11265	107	5246
11265	190	820
11265	195	820
11265	240	3764
11265	391	26691
11265	391	454
11265	435	773
11265	458	265
11266	93	7902
11267	93	16170
11267	435	24
11268	240	3764
11268	435	773
11268	458	6639
11269	88	488
11269	107	6536
11269	240	3764
11269	245	298
11269	435	773
11269	458	10818
11270	322	298
11270	361	11706
11270	435	5453
11271	110	166
11271	379	55
11271	435	7234
11273	435	7234
11274	240	3764
11274	435	773
11274	473	8501
11275	379	1806
11276	322	204
11276	435	3050
11277	107	130
11277	107	3288
11277	190	1803
11277	190	820
11277	240	3764
11277	245	1806
11277	272	27383
11277	435	773
11278	30	29952
11278	30	29959
11278	107	130
11278	107	1879
11278	107	27612
11278	170	11011
11278	190	820
11278	234	18310
11278	234	1945
11278	240	9581
11278	244	18067
11278	245	298
11278	273	20249
11278	385	9318
11278	391	31
11278	391	3330
11278	435	773
11278	458	21286
11278	466	29948
11278	473	20249
11278	536	1012
11278	536	22454
11278	536	5668
11279	343	528
11279	346	1593
11279	361	16682
1128	93	222
1128	394	5845
11280	30	8814
11280	107	130
11280	107	3288
11280	107	5246
11280	190	820
11280	195	820
11280	240	9581
11280	245	204
11280	348	11006
11280	435	773
11280	458	23795
11280	473	1805
11280	529	2819
11282	119	11779
11282	119	15443
11282	240	9581
11283	107	130
11283	190	820
11283	240	9581
11283	245	204
11283	386	820
11283	435	773
11283	466	30389
11283	473	8079
11284	107	11678
11284	107	11950
11284	107	130
11284	107	13665
11284	107	14036
11284	107	14102
11284	107	25924
11284	107	8784
11284	151	9691
11284	190	536
11284	195	536
11284	240	3764
11284	259	10012
11284	259	6325
11284	259	8081
11284	259	97
11284	273	10012
11284	273	6325
11284	273	8081
11284	273	97
11284	337	1376
11284	337	17435
11284	337	19870
11284	337	2103
11284	337	22912
11284	337	23413
11284	337	28073
11284	337	6665
11284	337	7848
11284	361	350
11284	374	28716
11284	386	536
11284	391	3329
11284	391	855
11284	391	9588
11284	435	773
11284	481	2780
11284	530	15152
11284	536	2202
11285	118	10653
11285	242	536
11285	282	14440
11285	282	1891
11285	379	1201
11286	22	8890
11286	107	16888
11286	107	3425
11286	240	9581
11286	273	13575
11286	273	17103
11286	273	20811
11286	391	6672
11286	435	773
11286	458	5268
11286	496	14616
11286	529	5023
11286	558	764
11287	543	4277
11288	107	130
11288	107	3288
11288	107	6424
11288	190	820
11288	195	820
11288	240	9581
11288	245	298
11288	435	773
11288	466	29948
11288	473	8579
11289	107	130
11289	107	23073
11289	107	3288
11289	190	820
11289	234	21260
11289	240	9581
11289	245	298
11289	318	88
11289	348	11300
11289	361	1055
11289	361	36
11289	435	773
1129	107	130
1129	190	820
1129	240	9581
1129	435	773
11290	107	130
11290	107	3288
11290	190	820
11290	240	9581
11290	245	298
11290	318	88
11290	361	1055
11290	391	21950
11290	435	773
11290	466	29948
11290	473	298
11291	30	16728
11291	107	3288
11291	240	3764
11291	245	298
11291	435	773
11291	473	7655
11292	267	2364
11292	379	298
11292	435	8474
11292	504	116
11292	542	2364
11293	336	11190
11293	361	350
11293	435	1393
11294	242	536
11294	282	14440
11294	282	1891
11294	379	7517
11295	379	2940
11295	435	745
11296	107	11155
11296	107	130
11296	107	1879
11296	107	3288
11296	190	5028
11296	190	77
11296	190	820
11296	195	820
11296	234	1288
11296	240	3764
11296	361	3330
11296	361	848
11296	391	1089
11296	391	11160
11296	391	18274
11296	391	532
11296	435	773
11296	458	19527
11296	459	2914
11296	516	1561
11297	117	30076
11297	270	30076
11297	543	14191
11298	343	645
113	53	119
113	53	12051
113	107	130
113	151	11252
113	190	1030
113	240	3764
113	245	4812
113	435	773
113	448	24930
1130	343	820
11300	0	2823
11300	378	24090
11300	379	298
11300	435	19638
11300	529	11990
11300	529	2711
11300	529	2819
11300	529	28443
11300	529	2877
11300	529	4157
11300	529	5023
11300	529	6044
11300	529	6211
11301	379	508
11301	435	6766
11302	336	11190
11302	361	350
11302	435	1393
11303	337	19870
11303	543	3054
11304	379	298
11304	435	24978
11304	504	10954
11305	42	5881
11305	282	14440
11305	282	1891
11305	379	57
11306	282	14440
11306	282	1891
11306	379	57
11307	224	20621
11307	224	298
11307	379	57
11307	435	1467
11307	543	5023
11308	25	11141
11308	147	3734
11308	322	204
11309	379	1046
11309	435	4481
1131	379	298
11310	190	820
11310	240	3764
11310	245	298
11310	348	865
11310	435	773
11310	458	4086
11310	473	481
11311	186	298
11311	240	3764
11311	245	298
11311	386	820
11311	435	773
11311	458	1260
11311	535	9032
11312	243	24520
11314	93	23577
11314	435	11312
11314	467	441
11315	30	19720
11315	107	130
11315	190	820
11315	240	3764
11315	245	204
11315	391	820
11315	435	773
11317	379	204
11317	453	407
11319	168	820
11319	322	298
11319	358	10899
11319	358	1872
11319	435	688
1132	343	820
11320	435	30326
11321	107	130
11321	107	3288
11321	190	820
11321	240	9581
11321	245	298
11321	435	773
11321	458	5894
11321	536	1012
11322	322	298
11323	107	130
11323	107	14648
11323	107	7758
11323	190	515
11323	190	6983
11323	190	820
11323	240	9581
11323	245	10790
11323	245	204
11323	273	407
11323	385	234
11323	391	17650
11323	391	19768
11323	435	773
11323	473	10789
11323	536	1012
11324	107	130
11324	107	13665
11324	107	4059
11324	151	26608
11324	190	515
11324	195	515
11324	240	3764
11324	245	57
11324	386	77
11324	391	316
11324	391	532
11324	435	773
11324	473	57
11324	516	512
11325	88	8057
11325	107	16888
11325	107	1872
11325	107	2647
11325	190	820
11325	195	820
11325	240	9581
11325	245	298
11325	386	820
11325	391	688
11325	435	773
11325	458	15947
11325	516	15085
11326	107	130
11326	107	1879
11326	107	3288
11326	170	8571
11326	190	820
11326	234	18124
11326	234	22454
11326	240	9581
11326	245	298
11326	272	152
11326	272	15568
11326	337	2364
11326	391	31
11326	391	3330
11326	435	773
11326	458	967
11326	466	29948
11326	473	116
11327	30	29959
11327	88	11677
11327	107	10298
11327	107	11678
11327	107	130
11327	107	18571
11327	107	8229
11327	113	1575
11327	190	820
11327	195	820
11327	240	3764
11327	245	298
11327	259	116
11327	273	116
11327	273	57
11327	273	597
11327	279	1929
11327	337	1376
11327	337	19870
11327	337	2364
11327	337	27762
11327	337	31315
11327	337	7204
11327	386	820
11327	435	773
11327	516	116
11328	107	18589
11328	107	2647
11328	190	820
11328	240	9581
11328	245	298
11328	272	15568
11328	435	773
11328	458	15290
11328	516	30319
11329	22	8735
11329	107	130
11329	107	1879
11329	107	3288
11329	190	93
11329	195	93
11329	240	3764
11329	245	2763
11329	361	2417
11329	361	30861
11329	435	773
11329	458	1260
1133	379	298
11330	22	8735
11330	107	10298
11330	107	8229
11330	190	820
11330	240	9581
11330	245	298
11330	259	116
11330	318	6776
11330	337	1376
11330	337	19870
11330	337	2364
11330	337	27088
11330	337	27762
11330	337	31315
11330	337	7848
11330	361	350
11330	391	1197
11330	435	773
11330	473	116
11330	516	116
11330	516	2245
11331	379	298
11331	435	28995
11332	30	29952
11332	107	130
11332	107	3288
11332	107	5246
11332	170	23089
11332	190	515
11332	190	820
11332	195	820
11332	234	27180
11332	240	9581
11332	245	298
11332	385	9318
11332	391	6783
11332	391	837
11332	435	773
11332	458	18355
11333	107	130
11333	107	3288
11333	190	820
11333	240	3764
11333	245	401
11333	435	773
11333	458	10245
11333	473	2624
11334	107	130
11334	107	5246
11334	190	515
11334	195	515
11334	240	3764
11334	245	57
11334	386	515
11334	435	773
11334	458	2195
11335	168	820
11335	263	11338
11335	263	11339
11335	263	11340
11335	322	204
11335	322	298
11335	322	401
11335	361	11050
11335	376	2624
11335	382	1098
11335	429	11337
11335	435	688
11335	492	13252
11335	492	171
11335	492	308
11335	492	401
11335	492	407
11335	492	512
11335	492	6762
11336	93	16274
11336	93	3413
11336	543	25089
11337	19	7116
11337	30	2593
11337	107	130
11337	107	7769
11337	190	820
11337	234	2577
11337	240	3764
11337	245	204
11337	348	1610
11337	391	1610
11337	435	773
11338	107	15622
11338	107	17221
11338	107	18589
11338	107	1872
11338	125	9608
11338	144	14950
11338	190	820
11338	195	820
11338	240	3764
11338	245	1201
11338	245	298
11338	337	1376
11338	385	9318
11338	386	820
11338	435	773
11338	458	6639
11338	458	730
11338	473	116
11338	473	2245
11338	530	8315
11339	107	17221
11339	107	1872
11339	107	2647
11339	190	820
11339	240	3764
11339	245	204
11339	273	407
11339	361	11050
11339	435	773
11339	458	228
1134	277	513
1134	361	16682
11340	190	820
11340	240	3764
11340	245	204
11340	435	773
11340	458	22545
11340	473	6363
11341	64	1098
11341	119	11344
11341	159	11342
11341	159	24690
11341	168	820
11341	322	298
11341	361	937
11341	382	1098
11341	492	1561
11342	190	820
11342	234	22765
11342	240	3764
11342	245	298
11342	245	679
11342	435	773
11342	458	265
11342	473	2821
11344	107	1872
11344	190	820
11344	195	820
11344	240	3764
11344	245	298
11344	374	11341
11344	386	820
11344	435	773
11345	234	1288
11345	240	9581
11345	245	298
11345	374	11341
11345	435	773
11345	458	2078
11345	473	4624
11347	240	3764
11347	435	773
11349	88	28312
11349	190	820
11349	234	11157
11349	240	3764
11349	245	298
11349	391	11348
11349	435	773
1135	107	130
1135	107	4059
1135	240	3764
1135	435	773
1135	458	3186
1135	473	3934
11350	379	298
11350	504	3255
11351	379	57
11351	435	11312
11351	435	851
11353	379	298
11354	379	298
11354	504	1039
11355	379	679
11355	504	4376
11356	169	14241
11357	379	298
11357	504	3255
11358	250	5709
11358	379	298
11358	435	28995
11359	379	298
11359	435	28995
1136	117	1146
1136	322	298
1136	343	21723
1136	343	313
1136	343	426
1136	343	5028
1136	343	528
1136	343	645
1136	343	6947
1136	343	6983
1136	343	820
1136	346	116
1136	358	59
1136	379	298
1136	435	341
1136	453	116
11360	240	3764
11360	245	298
11360	435	773
11361	114	20321
11361	464	6167
11361	550	2968
11361	550	5148
11361	550	9555
11362	107	9167
11362	190	820
11362	240	9581
11362	245	204
11362	435	773
11362	473	2822
11363	107	4059
11363	190	820
11363	195	820
11363	240	3764
11363	245	298
11363	435	773
11364	0	16991
11364	322	508
11364	435	3050
11365	343	93
11367	107	130
11367	240	3764
11367	245	298
11367	435	773
11367	473	1774
11367	530	7858
11368	88	11366
11368	234	19193
11368	240	3764
11368	435	773
11369	30	6346
11369	107	4059
11369	190	820
11369	240	3764
11369	245	204
11369	385	2598
11369	391	3543
11369	435	773
11369	536	5561
1137	379	298
1137	453	18206
1137	483	27865
1137	544	16605
11370	107	13665
11370	240	3764
11370	435	773
11372	435	773
11372	536	1399
11373	435	21619
11374	379	298
11374	504	2774
11374	504	3520
11374	504	5682
11374	504	974
11375	322	298
11377	234	31076
11377	240	3764
11377	435	773
11377	536	161
11377	536	7388
11378	240	3764
11378	435	773
11379	379	11380
1138	107	16702
1138	107	4224
1138	234	11931
1138	234	26693
1138	240	3764
1138	245	298
1138	435	773
1138	458	972
1138	473	8501
1138	558	20137
11380	77	2828
11380	217	10790
11380	217	10980
11380	217	1118
11380	217	1200
11380	217	1201
11380	217	1202
11380	217	12204
11380	217	1278
11380	217	12873
